concept,lang1,form1,ipa1,lang2,form2,ipa2,label
345_pot,ukr,горщик,ɦɔrʂʈ͡ʂɪk,rus,кастрюля,kɐstrʲuˑlɪ,0
345_pot,ukr,горщик,ɦɔrʂʈ͡ʂɪk,fra,pot,po,0
345_pot,ukr,горщик,ɦɔrʂʈ͡ʂɪk,fra,marmite,maʁˈmit,0
345_pot,ukr,горщик,ɦɔrʂʈ͡ʂɪk,spa,olla,oʝa,0
345_pot,ukr,горщик,ɦɔrʂʈ͡ʂɪk,spa,marmita,maɾmita,0
345_pot,ukr,горщик,ɦɔrʂʈ͡ʂɪk,ita,pèntola,pɛntola,0
345_pot,rus,кастрюля,kɐstrʲuˑlɪ,fra,pot,po,0
345_pot,rus,кастрюля,kɐstrʲuˑlɪ,fra,marmite,maʁˈmit,0
345_pot,rus,кастрюля,kɐstrʲuˑlɪ,spa,olla,oʝa,0
345_pot,rus,кастрюля,kɐstrʲuˑlɪ,spa,marmita,maɾmita,0
345_pot,rus,кастрюля,kɐstrʲuˑlɪ,ita,pèntola,pɛntola,0
345_pot,fra,pot,po,fra,marmite,maʁˈmit,0
345_pot,fra,pot,po,spa,olla,oʝa,0
345_pot,fra,pot,po,spa,marmita,maɾmita,0
345_pot,fra,pot,po,ita,pèntola,pɛntola,0
345_pot,fra,marmite,maʁˈmit,spa,olla,oʝa,0
345_pot,fra,marmite,maʁˈmit,spa,marmita,maɾmita,1
345_pot,fra,marmite,maʁˈmit,ita,pèntola,pɛntola,0
345_pot,spa,olla,oʝa,spa,marmita,maɾmita,0
345_pot,spa,olla,oʝa,ita,pèntola,pɛntola,0
345_pot,spa,marmita,maɾmita,ita,pèntola,pɛntola,0
835_produce,ces,vyrobit,vɪrobɪt,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,0
835_produce,ces,vyrobit,vɪrobɪt,ukr,виготовити,wɪɦɔtɔwɪtɪ,0
835_produce,ces,vyrobit,vɪrobɪt,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,0
835_produce,ces,vyrobit,vɪrobɪt,fra,produire,pʁɔˈdɥiːʁ,0
835_produce,ces,vyrobit,vɪrobɪt,fra,fabriquer,fabʁiˈke,0
835_produce,ces,vyrobit,vɪrobɪt,spa,fabricar,faβɾikaɾ,0
835_produce,ces,vyrobit,vɪrobɪt,ita,produrre,produrːe,0
835_produce,ces,vyrobit,vɪrobɪt,ita,fabbricare,fabːrikare,0
835_produce,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,ukr,виготовити,wɪɦɔtɔwɪtɪ,0
835_produce,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,0
835_produce,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,fra,produire,pʁɔˈdɥiːʁ,0
835_produce,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,fra,fabriquer,fabʁiˈke,0
835_produce,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,spa,fabricar,faβɾikaɾ,0
835_produce,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,ita,produrre,produrːe,0
835_produce,pol,wytworzyć,vɨtfɔʐɨt͡ɕ,ita,fabbricare,fabːrikare,0
835_produce,ukr,виготовити,wɪɦɔtɔwɪtɪ,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,1
835_produce,ukr,виготовити,wɪɦɔtɔwɪtɪ,fra,produire,pʁɔˈdɥiːʁ,0
835_produce,ukr,виготовити,wɪɦɔtɔwɪtɪ,fra,fabriquer,fabʁiˈke,0
835_produce,ukr,виготовити,wɪɦɔtɔwɪtɪ,spa,fabricar,faβɾikaɾ,0
835_produce,ukr,виготовити,wɪɦɔtɔwɪtɪ,ita,produrre,produrːe,0
835_produce,ukr,виготовити,wɪɦɔtɔwɪtɪ,ita,fabbricare,fabːrikare,0
835_produce,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,fra,produire,pʁɔˈdɥiːʁ,0
835_produce,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,fra,fabriquer,fabʁiˈke,0
835_produce,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,spa,fabricar,faβɾikaɾ,0
835_produce,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,ita,produrre,produrːe,0
835_produce,rus,изготовить,jɨzɡɐtɔˑvʲitʲ,ita,fabbricare,fabːrikare,0
835_produce,fra,produire,pʁɔˈdɥiːʁ,fra,fabriquer,fabʁiˈke,0
835_produce,fra,produire,pʁɔˈdɥiːʁ,spa,fabricar,faβɾikaɾ,0
835_produce,fra,produire,pʁɔˈdɥiːʁ,ita,produrre,produrːe,1
835_produce,fra,produire,pʁɔˈdɥiːʁ,ita,fabbricare,fabːrikare,0
835_produce,fra,fabriquer,fabʁiˈke,spa,fabricar,faβɾikaɾ,1
835_produce,fra,fabriquer,fabʁiˈke,ita,produrre,produrːe,0
835_produce,fra,fabriquer,fabʁiˈke,ita,fabbricare,fabːrikare,1
835_produce,spa,fabricar,faβɾikaɾ,ita,produrre,produrːe,0
835_produce,spa,fabricar,faβɾikaɾ,ita,fabbricare,fabːrikare,1
835_produce,ita,produrre,produrːe,ita,fabbricare,fabːrikare,0
969_wash,ces,mýt,miːt,pol,prać,pɾat͡ɕ,0
969_wash,ces,mýt,miːt,ukr,мити,mɪtɪ,1
969_wash,ces,mýt,miːt,rus,стирать,stʲiraˑtʲ,0
969_wash,ces,mýt,miːt,fra,laver,laˈve,0
969_wash,ces,mýt,miːt,spa,lavar,laβaɾ,0
969_wash,ces,mýt,miːt,ita,lavare,lavare,0
969_wash,pol,prać,pɾat͡ɕ,ukr,мити,mɪtɪ,0
969_wash,pol,prać,pɾat͡ɕ,rus,стирать,stʲiraˑtʲ,1
969_wash,pol,prać,pɾat͡ɕ,fra,laver,laˈve,0
969_wash,pol,prać,pɾat͡ɕ,spa,lavar,laβaɾ,0
969_wash,pol,prać,pɾat͡ɕ,ita,lavare,lavare,0
969_wash,ukr,мити,mɪtɪ,rus,стирать,stʲiraˑtʲ,0
969_wash,ukr,мити,mɪtɪ,fra,laver,laˈve,0
969_wash,ukr,мити,mɪtɪ,spa,lavar,laβaɾ,0
969_wash,ukr,мити,mɪtɪ,ita,lavare,lavare,0
969_wash,rus,стирать,stʲiraˑtʲ,fra,laver,laˈve,0
969_wash,rus,стирать,stʲiraˑtʲ,spa,lavar,laβaɾ,0
969_wash,rus,стирать,stʲiraˑtʲ,ita,lavare,lavare,0
969_wash,fra,laver,laˈve,spa,lavar,laβaɾ,1
969_wash,fra,laver,laˈve,ita,lavare,lavare,1
969_wash,spa,lavar,laβaɾ,ita,lavare,lavare,1
636_becauseof,ces,pro,pro,pol,z powodu,z_pɔvɔdu,0
636_becauseof,ces,pro,pro,ukr,з-за,zːɑ,0
636_becauseof,ces,pro,pro,ukr,через,ʈ͡ʂɛrɛz,0
636_becauseof,ces,pro,pro,rus,из-за,jɨˑz-zə,0
636_becauseof,ces,pro,pro,fra,à cause de,aˈkozdə,0
636_becauseof,ces,pro,pro,spa,por,poɾ,0
636_becauseof,ces,pro,pro,spa,a causa de,a_kau̯sa_ðe,0
636_becauseof,ces,pro,pro,ita,a causa di,a_kauza_di,0
636_becauseof,pol,z powodu,z_pɔvɔdu,ukr,з-за,zːɑ,0
636_becauseof,pol,z powodu,z_pɔvɔdu,ukr,через,ʈ͡ʂɛrɛz,0
636_becauseof,pol,z powodu,z_pɔvɔdu,rus,из-за,jɨˑz-zə,0
636_becauseof,pol,z powodu,z_pɔvɔdu,fra,à cause de,aˈkozdə,0
636_becauseof,pol,z powodu,z_pɔvɔdu,spa,por,poɾ,0
636_becauseof,pol,z powodu,z_pɔvɔdu,spa,a causa de,a_kau̯sa_ðe,0
636_becauseof,pol,z powodu,z_pɔvɔdu,ita,a causa di,a_kauza_di,0
636_becauseof,ukr,з-за,zːɑ,ukr,через,ʈ͡ʂɛrɛz,0
636_becauseof,ukr,з-за,zːɑ,rus,из-за,jɨˑz-zə,1
636_becauseof,ukr,з-за,zːɑ,fra,à cause de,aˈkozdə,0
636_becauseof,ukr,з-за,zːɑ,spa,por,poɾ,0
636_becauseof,ukr,з-за,zːɑ,spa,a causa de,a_kau̯sa_ðe,0
636_becauseof,ukr,з-за,zːɑ,ita,a causa di,a_kauza_di,0
636_becauseof,ukr,через,ʈ͡ʂɛrɛz,rus,из-за,jɨˑz-zə,0
636_becauseof,ukr,через,ʈ͡ʂɛrɛz,fra,à cause de,aˈkozdə,0
636_becauseof,ukr,через,ʈ͡ʂɛrɛz,spa,por,poɾ,0
636_becauseof,ukr,через,ʈ͡ʂɛrɛz,spa,a causa de,a_kau̯sa_ðe,0
636_becauseof,ukr,через,ʈ͡ʂɛrɛz,ita,a causa di,a_kauza_di,0
636_becauseof,rus,из-за,jɨˑz-zə,fra,à cause de,aˈkozdə,0
636_becauseof,rus,из-за,jɨˑz-zə,spa,por,poɾ,0
636_becauseof,rus,из-за,jɨˑz-zə,spa,a causa de,a_kau̯sa_ðe,0
636_becauseof,rus,из-за,jɨˑz-zə,ita,a causa di,a_kauza_di,0
636_becauseof,fra,à cause de,aˈkozdə,spa,por,poɾ,0
636_becauseof,fra,à cause de,aˈkozdə,spa,a causa de,a_kau̯sa_ðe,0
636_becauseof,fra,à cause de,aˈkozdə,ita,a causa di,a_kauza_di,0
636_becauseof,spa,por,poɾ,spa,a causa de,a_kau̯sa_ðe,0
636_becauseof,spa,por,poɾ,ita,a causa di,a_kauza_di,0
636_becauseof,spa,a causa de,a_kau̯sa_ðe,ita,a causa di,a_kauza_di,1
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,pol,spiczasty,spiʈ͡ʂastɨ,1
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,0
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,0
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,fra,aigu,eˈɡy,0
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,fra,pointu,pwɛ̃ˈty,0
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,spa,agudo,aɣuðo,0
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,spa,apuntado,apuntaðo,0
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,ita,aguzzo,aɡutt͡so,0
497_pointed,ces,špičatý,ʃpɪt͡ʃatiː,ita,appuntito,apːuntito,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,fra,aigu,eˈɡy,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,fra,pointu,pwɛ̃ˈty,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,spa,agudo,aɣuðo,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,spa,apuntado,apuntaðo,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,ita,aguzzo,aɡutt͡so,0
497_pointed,pol,spiczasty,spiʈ͡ʂastɨ,ita,appuntito,apːuntito,0
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,1
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,fra,aigu,eˈɡy,0
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,fra,pointu,pwɛ̃ˈty,0
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,spa,agudo,aɣuðo,0
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,spa,apuntado,apuntaðo,0
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,ita,aguzzo,aɡutt͡so,0
497_pointed,ukr,гострокінцевий,ɦɔstrɔkint͡sɛwɪj,ita,appuntito,apːuntito,0
497_pointed,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,fra,aigu,eˈɡy,0
497_pointed,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,fra,pointu,pwɛ̃ˈty,0
497_pointed,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,spa,agudo,aɣuðo,0
497_pointed,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,spa,apuntado,apuntaðo,0
497_pointed,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,ita,aguzzo,aɡutt͡so,0
497_pointed,rus,остроконечный,ɐstrəkɐnʲeˑt͡ʃnɨj,ita,appuntito,apːuntito,0
497_pointed,fra,aigu,eˈɡy,fra,pointu,pwɛ̃ˈty,0
497_pointed,fra,aigu,eˈɡy,spa,agudo,aɣuðo,1
497_pointed,fra,aigu,eˈɡy,spa,apuntado,apuntaðo,0
497_pointed,fra,aigu,eˈɡy,ita,aguzzo,aɡutt͡so,1
497_pointed,fra,aigu,eˈɡy,ita,appuntito,apːuntito,0
497_pointed,fra,pointu,pwɛ̃ˈty,spa,agudo,aɣuðo,0
497_pointed,fra,pointu,pwɛ̃ˈty,spa,apuntado,apuntaðo,0
497_pointed,fra,pointu,pwɛ̃ˈty,ita,aguzzo,aɡutt͡so,0
497_pointed,fra,pointu,pwɛ̃ˈty,ita,appuntito,apːuntito,0
497_pointed,spa,agudo,aɣuðo,spa,apuntado,apuntaðo,0
497_pointed,spa,agudo,aɣuðo,ita,aguzzo,aɡutt͡so,1
497_pointed,spa,agudo,aɣuðo,ita,appuntito,apːuntito,0
497_pointed,spa,apuntado,apuntaðo,ita,aguzzo,aɡutt͡so,0
497_pointed,spa,apuntado,apuntaðo,ita,appuntito,apːuntito,1
497_pointed,ita,aguzzo,aɡutt͡so,ita,appuntito,apːuntito,0
412_death,ces,smrt,smrt,pol,śmierć,ɕmiɛɾt͡ɕ,1
412_death,ces,smrt,smrt,ukr,смерть,smɛrtʲ,1
412_death,ces,smrt,smrt,rus,смерть,smʲɪrtʲ,1
412_death,ces,smrt,smrt,fra,mort,mɔːʁ,0
412_death,ces,smrt,smrt,spa,muerte,mweɾte,0
412_death,ces,smrt,smrt,ita,morte,morte,0
412_death,pol,śmierć,ɕmiɛɾt͡ɕ,ukr,смерть,smɛrtʲ,1
412_death,pol,śmierć,ɕmiɛɾt͡ɕ,rus,смерть,smʲɪrtʲ,1
412_death,pol,śmierć,ɕmiɛɾt͡ɕ,fra,mort,mɔːʁ,0
412_death,pol,śmierć,ɕmiɛɾt͡ɕ,spa,muerte,mweɾte,0
412_death,pol,śmierć,ɕmiɛɾt͡ɕ,ita,morte,morte,0
412_death,ukr,смерть,smɛrtʲ,rus,смерть,smʲɪrtʲ,1
412_death,ukr,смерть,smɛrtʲ,fra,mort,mɔːʁ,0
412_death,ukr,смерть,smɛrtʲ,spa,muerte,mweɾte,0
412_death,ukr,смерть,smɛrtʲ,ita,morte,morte,0
412_death,rus,смерть,smʲɪrtʲ,fra,mort,mɔːʁ,0
412_death,rus,смерть,smʲɪrtʲ,spa,muerte,mweɾte,0
412_death,rus,смерть,smʲɪrtʲ,ita,morte,morte,0
412_death,fra,mort,mɔːʁ,spa,muerte,mweɾte,1
412_death,fra,mort,mɔːʁ,ita,morte,morte,1
412_death,spa,muerte,mweɾte,ita,morte,morte,1
512_open,ces,otevřený,otɛvr̝ɛniː,pol,otwarty,ɔtfaɾtɨ,0
512_open,ces,otevřený,otɛvr̝ɛniː,ukr,відкритий,vidkrɪtɪj,0
512_open,ces,otevřený,otɛvr̝ɛniː,rus,открытый,ɐtkrɨˑtɨj,0
512_open,ces,otevřený,otɛvr̝ɛniː,fra,ouvert,uˈvɛːʁ,0
512_open,ces,otevřený,otɛvr̝ɛniː,spa,abierto,aβjeɾto,0
512_open,ces,otevřený,otɛvr̝ɛniː,ita,aperto,aperto,0
512_open,pol,otwarty,ɔtfaɾtɨ,ukr,відкритий,vidkrɪtɪj,0
512_open,pol,otwarty,ɔtfaɾtɨ,rus,открытый,ɐtkrɨˑtɨj,0
512_open,pol,otwarty,ɔtfaɾtɨ,fra,ouvert,uˈvɛːʁ,0
512_open,pol,otwarty,ɔtfaɾtɨ,spa,abierto,aβjeɾto,0
512_open,pol,otwarty,ɔtfaɾtɨ,ita,aperto,aperto,0
512_open,ukr,відкритий,vidkrɪtɪj,rus,открытый,ɐtkrɨˑtɨj,1
512_open,ukr,відкритий,vidkrɪtɪj,fra,ouvert,uˈvɛːʁ,0
512_open,ukr,відкритий,vidkrɪtɪj,spa,abierto,aβjeɾto,0
512_open,ukr,відкритий,vidkrɪtɪj,ita,aperto,aperto,0
512_open,rus,открытый,ɐtkrɨˑtɨj,fra,ouvert,uˈvɛːʁ,0
512_open,rus,открытый,ɐtkrɨˑtɨj,spa,abierto,aβjeɾto,0
512_open,rus,открытый,ɐtkrɨˑtɨj,ita,aperto,aperto,0
512_open,fra,ouvert,uˈvɛːʁ,spa,abierto,aβjeɾto,1
512_open,fra,ouvert,uˈvɛːʁ,ita,aperto,aperto,1
512_open,spa,abierto,aβjeɾto,ita,aperto,aperto,1
494_hard,ces,tvrdý,dvrdiː,pol,twardy,tfaɾdɨ,1
494_hard,ces,tvrdý,dvrdiː,ukr,твердий,twɛrdɪj,1
494_hard,ces,tvrdý,dvrdiː,rus,твердый,tvʲordɨj,1
494_hard,ces,tvrdý,dvrdiː,fra,dur,dyːʁ,0
494_hard,ces,tvrdý,dvrdiː,spa,duro,duɾo,0
494_hard,ces,tvrdý,dvrdiː,ita,duro,duro,0
494_hard,pol,twardy,tfaɾdɨ,ukr,твердий,twɛrdɪj,1
494_hard,pol,twardy,tfaɾdɨ,rus,твердый,tvʲordɨj,1
494_hard,pol,twardy,tfaɾdɨ,fra,dur,dyːʁ,0
494_hard,pol,twardy,tfaɾdɨ,spa,duro,duɾo,0
494_hard,pol,twardy,tfaɾdɨ,ita,duro,duro,0
494_hard,ukr,твердий,twɛrdɪj,rus,твердый,tvʲordɨj,1
494_hard,ukr,твердий,twɛrdɪj,fra,dur,dyːʁ,0
494_hard,ukr,твердий,twɛrdɪj,spa,duro,duɾo,0
494_hard,ukr,твердий,twɛrdɪj,ita,duro,duro,0
494_hard,rus,твердый,tvʲordɨj,fra,dur,dyːʁ,0
494_hard,rus,твердый,tvʲordɨj,spa,duro,duɾo,0
494_hard,rus,твердый,tvʲordɨj,ita,duro,duro,0
494_hard,fra,dur,dyːʁ,spa,duro,duɾo,1
494_hard,fra,dur,dyːʁ,ita,duro,duro,1
494_hard,spa,duro,duɾo,ita,duro,duro,1
654_two,ces,dva,dva,pol,dwa,dva,1
654_two,ces,dva,dva,ukr,два,dwɑ,1
654_two,ces,dva,dva,rus,два,dvaˑ,1
654_two,ces,dva,dva,fra,deux,dø,0
654_two,ces,dva,dva,spa,dos,dos,0
654_two,ces,dva,dva,ita,due,due,0
654_two,pol,dwa,dva,ukr,два,dwɑ,1
654_two,pol,dwa,dva,rus,два,dvaˑ,1
654_two,pol,dwa,dva,fra,deux,dø,0
654_two,pol,dwa,dva,spa,dos,dos,0
654_two,pol,dwa,dva,ita,due,due,0
654_two,ukr,два,dwɑ,rus,два,dvaˑ,1
654_two,ukr,два,dwɑ,fra,deux,dø,0
654_two,ukr,два,dwɑ,spa,dos,dos,0
654_two,ukr,два,dwɑ,ita,due,due,0
654_two,rus,два,dvaˑ,fra,deux,dø,0
654_two,rus,два,dvaˑ,spa,dos,dos,0
654_two,rus,два,dvaˑ,ita,due,due,0
654_two,fra,deux,dø,spa,dos,dos,1
654_two,fra,deux,dø,ita,due,due,1
654_two,spa,dos,dos,ita,due,due,1
669_sixty,ces,šedesát,ʃɛdɛsaːt,pol,sześćdziesiąt,ʂɛʑd͡ʑd͡ʑɛɕɔnt,1
669_sixty,ces,šedesát,ʃɛdɛsaːt,ukr,шістдесят,ʂjisddɛsʲɑt,1
669_sixty,ces,šedesát,ʃɛdɛsaːt,rus,шестьдесят,ʃəstʲdʲɪsʲaˑt,1
669_sixty,ces,šedesát,ʃɛdɛsaːt,fra,soixante,swaˈsɑ̃ːt,0
669_sixty,ces,šedesát,ʃɛdɛsaːt,spa,sesenta,sesenta,0
669_sixty,ces,šedesát,ʃɛdɛsaːt,ita,sessanta,sesːanta,0
669_sixty,pol,sześćdziesiąt,ʂɛʑd͡ʑd͡ʑɛɕɔnt,ukr,шістдесят,ʂjisddɛsʲɑt,1
669_sixty,pol,sześćdziesiąt,ʂɛʑd͡ʑd͡ʑɛɕɔnt,rus,шестьдесят,ʃəstʲdʲɪsʲaˑt,1
669_sixty,pol,sześćdziesiąt,ʂɛʑd͡ʑd͡ʑɛɕɔnt,fra,soixante,swaˈsɑ̃ːt,0
669_sixty,pol,sześćdziesiąt,ʂɛʑd͡ʑd͡ʑɛɕɔnt,spa,sesenta,sesenta,0
669_sixty,pol,sześćdziesiąt,ʂɛʑd͡ʑd͡ʑɛɕɔnt,ita,sessanta,sesːanta,0
669_sixty,ukr,шістдесят,ʂjisddɛsʲɑt,rus,шестьдесят,ʃəstʲdʲɪsʲaˑt,1
669_sixty,ukr,шістдесят,ʂjisddɛsʲɑt,fra,soixante,swaˈsɑ̃ːt,0
669_sixty,ukr,шістдесят,ʂjisddɛsʲɑt,spa,sesenta,sesenta,0
669_sixty,ukr,шістдесят,ʂjisddɛsʲɑt,ita,sessanta,sesːanta,0
669_sixty,rus,шестьдесят,ʃəstʲdʲɪsʲaˑt,fra,soixante,swaˈsɑ̃ːt,0
669_sixty,rus,шестьдесят,ʃəstʲdʲɪsʲaˑt,spa,sesenta,sesenta,0
669_sixty,rus,шестьдесят,ʃəstʲdʲɪsʲaˑt,ita,sessanta,sesːanta,0
669_sixty,fra,soixante,swaˈsɑ̃ːt,spa,sesenta,sesenta,1
669_sixty,fra,soixante,swaˈsɑ̃ːt,ita,sessanta,sesːanta,1
669_sixty,spa,sesenta,sesenta,ita,sessanta,sesːanta,1
968_clean,ces,očistit,ot͡ʃɪscɪt,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,1
968_clean,ces,očistit,ot͡ʃɪscɪt,ukr,очистити,ɔʈ͡ʂɪstɪtɪ,1
968_clean,ces,očistit,ot͡ʃɪscɪt,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,1
968_clean,ces,očistit,ot͡ʃɪscɪt,fra,nettoyer,nɛtwaˈje,0
968_clean,ces,očistit,ot͡ʃɪscɪt,spa,limpiar,limpjaɾ,0
968_clean,ces,očistit,ot͡ʃɪscɪt,ita,pulire,pulire,0
968_clean,ces,očistit,ot͡ʃɪscɪt,ita,nettare,netːare,0
968_clean,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,ukr,очистити,ɔʈ͡ʂɪstɪtɪ,1
968_clean,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,1
968_clean,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,fra,nettoyer,nɛtwaˈje,0
968_clean,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,spa,limpiar,limpjaɾ,0
968_clean,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,ita,pulire,pulire,0
968_clean,pol,oczyścić,ɔʈ͡ʂɨɕt͡ɕit͡ɕ,ita,nettare,netːare,0
968_clean,ukr,очистити,ɔʈ͡ʂɪstɪtɪ,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,1
968_clean,ukr,очистити,ɔʈ͡ʂɪstɪtɪ,fra,nettoyer,nɛtwaˈje,0
968_clean,ukr,очистити,ɔʈ͡ʂɪstɪtɪ,spa,limpiar,limpjaɾ,0
968_clean,ukr,очистити,ɔʈ͡ʂɪstɪtɪ,ita,pulire,pulire,0
968_clean,ukr,очистити,ɔʈ͡ʂɪstɪtɪ,ita,nettare,netːare,0
968_clean,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,fra,nettoyer,nɛtwaˈje,0
968_clean,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,spa,limpiar,limpjaɾ,0
968_clean,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,ita,pulire,pulire,0
968_clean,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,ita,nettare,netːare,0
968_clean,fra,nettoyer,nɛtwaˈje,spa,limpiar,limpjaɾ,0
968_clean,fra,nettoyer,nɛtwaˈje,ita,pulire,pulire,0
968_clean,fra,nettoyer,nɛtwaˈje,ita,nettare,netːare,1
968_clean,spa,limpiar,limpjaɾ,ita,pulire,pulire,0
968_clean,spa,limpiar,limpjaɾ,ita,nettare,netːare,0
968_clean,ita,pulire,pulire,ita,nettare,netːare,0
282_height,ces,výška,viːʃka,pol,wysokość,vɨsɔkɔɕt͡ɕ,1
282_height,ces,výška,viːʃka,ukr,висота,wɪsɔtɑ,1
282_height,ces,výška,viːʃka,rus,высота,vɨsɐtaˑ,1
282_height,ces,výška,viːʃka,fra,hauteur,oˈtœːʁ,0
282_height,ces,výška,viːʃka,fra,altitude,altiˈtyd,0
282_height,ces,výška,viːʃka,spa,altura,altuɾa,0
282_height,ces,výška,viːʃka,spa,altitud,altituð,0
282_height,ces,výška,viːʃka,ita,altezza,altett͡sa,0
282_height,pol,wysokość,vɨsɔkɔɕt͡ɕ,ukr,висота,wɪsɔtɑ,1
282_height,pol,wysokość,vɨsɔkɔɕt͡ɕ,rus,высота,vɨsɐtaˑ,1
282_height,pol,wysokość,vɨsɔkɔɕt͡ɕ,fra,hauteur,oˈtœːʁ,0
282_height,pol,wysokość,vɨsɔkɔɕt͡ɕ,fra,altitude,altiˈtyd,0
282_height,pol,wysokość,vɨsɔkɔɕt͡ɕ,spa,altura,altuɾa,0
282_height,pol,wysokość,vɨsɔkɔɕt͡ɕ,spa,altitud,altituð,0
282_height,pol,wysokość,vɨsɔkɔɕt͡ɕ,ita,altezza,altett͡sa,0
282_height,ukr,висота,wɪsɔtɑ,rus,высота,vɨsɐtaˑ,1
282_height,ukr,висота,wɪsɔtɑ,fra,hauteur,oˈtœːʁ,0
282_height,ukr,висота,wɪsɔtɑ,fra,altitude,altiˈtyd,0
282_height,ukr,висота,wɪsɔtɑ,spa,altura,altuɾa,0
282_height,ukr,висота,wɪsɔtɑ,spa,altitud,altituð,0
282_height,ukr,висота,wɪsɔtɑ,ita,altezza,altett͡sa,0
282_height,rus,высота,vɨsɐtaˑ,fra,hauteur,oˈtœːʁ,0
282_height,rus,высота,vɨsɐtaˑ,fra,altitude,altiˈtyd,0
282_height,rus,высота,vɨsɐtaˑ,spa,altura,altuɾa,0
282_height,rus,высота,vɨsɐtaˑ,spa,altitud,altituð,0
282_height,rus,высота,vɨsɐtaˑ,ita,altezza,altett͡sa,0
282_height,fra,hauteur,oˈtœːʁ,fra,altitude,altiˈtyd,0
282_height,fra,hauteur,oˈtœːʁ,spa,altura,altuɾa,0
282_height,fra,hauteur,oˈtœːʁ,spa,altitud,altituð,0
282_height,fra,hauteur,oˈtœːʁ,ita,altezza,altett͡sa,0
282_height,fra,altitude,altiˈtyd,spa,altura,altuɾa,1
282_height,fra,altitude,altiˈtyd,spa,altitud,altituð,1
282_height,fra,altitude,altiˈtyd,ita,altezza,altett͡sa,1
282_height,spa,altura,altuɾa,spa,altitud,altituð,1
282_height,spa,altura,altuɾa,ita,altezza,altett͡sa,1
282_height,spa,altitud,altituð,ita,altezza,altett͡sa,1
